[[1]]
Markov Chain Monte Carlo (MCMC) output:
Start = 50275 
End = 60250 
Thinning interval = 25 
             beta[1]       beta[2]      beta[3]       beta[4]      beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1] mulogsummer[1,2]
 [33,]         68.98769 0.9167160      10.586862  1.5412702
 [34,]         61.49438 0.8953312       9.859424  1.2166681
 [35,]         46.50402 0.9430469       9.929450  1.7239874
 [36,]         51.22608 0.9215539      10.572755  0.5544941
 [37,]         67.67636 0.9789659      10.647059  0.7821351
 [38,]         41.18740 0.9362750       7.069411  0.9688079
 [39,]         56.21170 0.9484623      10.432650  1.8765894
 [40,]         60.52652 0.9306509      10.330538  0.2638191
 [41,]         64.99109 1.0529484      10.512138  1.6825369
 [42,]         69.39378 0.8912362       9.495177  0.7389537
 [43,]         62.77751 0.9078284       9.950872  1.3273459
 [44,]         56.25515 0.9691859      10.192730  1.4153915
 [45,]         62.24062 0.9274186      10.197238  1.6210251
 [46,]         50.90844 0.9126757      10.010506  1.1386001
 [47,]         58.69451 0.9530392       9.620337  1.7609454
 [48,]         70.36702 0.9468430      10.121387  1.7727057
 [49,]         46.45519 1.0224272       9.001021  0.9725573
 [50,]         73.28205 0.9467409      10.461711  1.3631245
 [51,]         51.33784 0.9669405      10.720923  0.6313412
 [52,]         64.67397 0.8817904      10.355331  1.8687356
 [53,]         46.58973 0.9077216       9.264202  1.9032835
 [54,]         54.29256 0.8931817      10.117573  1.9736987
 [55,]         63.79242 1.0462666      10.673710  0.8574151
 [56,]         46.36720 1.0004117       8.350288  0.5447396
 [57,]         79.12579 0.9389612      10.740910  1.5953539
 [58,]         66.60404 0.9067882      10.482969  0.8180522
 [59,]         73.76834 1.0325478      10.352441  1.8340772
 [60,]         64.85996 0.8811139      10.167783  0.1184859
 [61,]         50.81372 0.9282273      10.528145  1.6956464
 [62,]         52.08250 0.9556117       9.700595  1.9503496
 [63,]         59.65965 0.9558007      10.088753  0.7672891
 [64,]         59.57286 1.0199417      10.200704  1.7816251
 [65,]         61.60798 0.9977608      10.084788  1.6193208
 [66,]         58.71564 0.9212239       9.835845  0.7346066
 [67,]         56.25574 0.9661224       9.932157  1.8993133
 [68,]         59.99985 0.8972898      10.409852  1.0282977
 [69,]         47.61624 0.9811148       9.252867  0.4603255
 [70,]         53.06363 0.9097533      10.073343  0.8102894
 [71,]         74.89194 0.8771085      10.151988  0.8202276
 [72,]         60.40972 0.9673487      10.253421  1.2356058
 [73,]         78.44443 0.9422801      10.600593  1.0970995
 [74,]         63.07620 0.9513555      10.700176  1.8670100
 [75,]         62.52363 0.9284282      10.171152  1.0813751
 [76,]         64.03541 0.9207054      10.346327  1.1350289
 [ reached 'max' / getOption("max.print") -- omitted 324 rows ]

[[3]]
Markov Chain Monte Carlo (MCMC) output:
Start = 50275 
End = 60250 
Thinning interval = 25 
             beta[1]       beta[2]       beta[3]       beta[4]       beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1] mulogsummer[1,2]
  [1,] -0.1481185288 -0.1500625993 -0.3446754782  0.0519373775 -0.0943583385 -1.275206e-01         43.70847         54.96750         52.37899
  [2,] -0.0126969900 -0.1555257277 -0.3382880206  0.2583804894 -0.1378680310 -7.129842e-02         25.29789         50.84478         48.09348
  [3,] -0.2606621205 -0.1366739335 -0.3908283684  0.1372389286 -0.0371606710 -1.059745e-01         51.66078         57.26653         46.02634
  [4,] -0.3494041222 -0.0765976251 -0.5899556768  0.2062744556 -0.2729691627 -1.915253e-01         34.70555         49.13600         39.37601
  [5,] -0.3794142517  0.0923619148 -0.6230032083  0.3886658145 -0.2150333889 -1.518497e-01         36.94194         34.78696         38.78028
  [6,]  0.0561010052 -0.1033391115 -0.6748494015  0.6182874008 -0.1508366008 -1.253299e-01         32.12979         47.76124         43.26152
  [7,] -0.2653662468 -0.2560700377 -0.6856079109  0.3511154630 -0.2081710870  1.991052e-02         40.38621         36.37747         36.80522
  [8,] -0.1600683655  0.0583946686 -0.5667940185  0.4869963303 -0.2027388637 -1.103651e-01         25.84722         27.27397         32.81497
  [9,] -0.1458760109 -0.0854327933 -0.1974235273 -0.0069659591 -0.3374681352  6.966777e-02         38.65672         42.80966         40.09982
 [10,] -0.0081706740  0.0297328994  0.4316280939 -0.5014634297 -0.1592039923 -1.303860e-01         34.87473         28.43833         47.03543
 [11,] -0.3948662375 -0.1203203552 -0.1248413716 -0.2334095873 -0.2020468661 -6.920376e-02         37.26175         39.82371         44.10467
 [12,] -0.2841748182 -0.0245166629  0.4528980233 -0.7269034897 -0.0339069342 -1.238373e-01         20.86413         25.18454         33.78186
 [13,] -0.3589592815  0.0286507129 -0.6802508445  0.3964588502 -0.2642349523 -1.583430e-02         37.45897         45.98938         48.79071
 [14,] -0.2405617777  0.0315560066 -0.4180711393  0.1932772421 -0.0012845032 -1.403057e-01         34.29210         53.21798         54.41316
 [15,] -0.2586403495 -0.1339504160 -0.3754399130  0.0811559890 -0.3369426801 -5.148667e-02         47.64536         59.55126         42.38580
 [16,] -0.4972931967 -0.2613182957 -0.4055524775 -0.2595586309 -0.1530138367 -5.977037e-02         36.65680         51.71011         54.92049
 [17,] -0.2714829311 -0.1144842715 -0.1399898333 -0.2146499672 -0.2703098660  6.196728e-02         39.20092         54.91048         54.90398
 [18,] -0.2154287675 -0.2035658230  0.0120477997 -0.2671456809 -0.1277697777 -1.391673e-01         39.53056         37.86469         38.55564
 [19,]  0.0082959834 -0.1730615193 -0.1867630872  0.0915691817 -0.1716625060 -1.945541e-01         46.30924         59.88668         49.09618
 [20,]  0.0241046109 -0.0395412013 -0.0955618544  0.0911436758 -0.1622594836 -1.004584e-01         43.95441         38.91937         48.38093
 [21,] -0.0381323824  0.1295651051 -0.6194336190  0.7675744583 -0.2400607562  2.417144e-02         41.70374         55.87491         54.47446
 [22,] -0.1718501392 -0.1296521665 -0.6684345419  0.4741030546 -0.2157330319 -1.410113e-01         42.96003         47.03486         44.25220
 [23,] -0.2125695562  0.0689614221 -0.3066033358  0.2678943565 -0.3502766128 -3.321968e-02         31.94009         63.49408         50.23750
 [24,] -0.4178669896 -0.1782539307 -0.4876891659 -0.0277102370 -0.3875502894 -4.749427e-02         36.07174         42.11636         35.46759
 [25,] -0.0378704760 -0.1797370014 -0.3889296173  0.2337097572 -0.1780194108 -1.295619e-01         25.39077         51.77706         40.67926
 [26,] -0.0455044975 -0.0882228579 -0.8109699546  0.7917371861 -0.0226259571 -2.026466e-01         47.26214         43.86272         63.61165
 [27,] -0.0035922958 -0.1893473591 -0.2486097226  0.0495560123 -0.1688826283 -1.319736e-01         53.35398         69.48811         47.36468
 [28,] -0.1699910265 -0.1185355490  0.1211583908 -0.2294697274 -0.1614655548 -1.706353e-01         31.02299         42.41342         40.34560
 [29,]  0.0583063883 -0.0726881378 -0.3729203331  0.3749726520 -0.2160080022  8.737013e-02         31.86427         36.35247         40.24954
 [30,]  0.0332333880 -0.1005292909 -0.6531329400  0.7294201001 -0.3285954245 -1.051455e-01         38.61093         47.28612         35.61659
 [31,] -0.4361649642 -0.0308544678 -0.2730771219 -0.1426547730 -0.1359187984 -1.483092e-01         32.94436         50.29803         51.78702
 [32,]  0.1515085521  0.0667189844 -0.0331954302  0.2740144076 -0.1814611868 -1.808206e-02         38.12696         39.76976         33.47018
 [33,] -0.1413023499 -0.0536675078 -0.1658718617 -0.0289257666 -0.0943255222 -4.966653e-02         41.70763         59.85224         44.14429
 [34,]  0.1060023644  0.0193315069 -0.4998354684  0.4860277745 -0.0852400487 -1.965022e-01         32.11671         36.03032         38.91990
 [35,]  0.3303643742 -0.0122145999 -0.7090020300  0.9751569565  0.0321484257 -3.516063e-01         23.66901         27.25568         33.58907
 [36,] -0.0416559795 -0.1268048018 -0.4342383943  0.3031698332 -0.0557911389 -1.601926e-01         21.05283         20.74143         22.23706
 [37,] -0.2782089270 -0.0329744510 -0.3484729321  0.0008472832 -0.1483007186 -2.266439e-03         26.30010         36.21069         33.12928
 [38,] -0.0973269899 -0.1958292242 -0.5756071661  0.3180744276 -0.2750704048 -1.462272e-01         36.04827         44.29441         40.18984
 [39,] -0.1711249771 -0.2021427234 -0.5256421161  0.1813941475 -0.2538334977 -1.223929e-01         36.29109         39.10870         44.52369
 [40,] -0.5330506864 -0.0970485960 -0.5591312440 -0.1115046631 -0.1920739222 -1.174100e-01         53.41307         38.43381         61.77824
 [41,] -0.1067805627 -0.1454941495 -0.2961816700  0.0474460893 -0.2708053027 -1.230905e-01         30.52740         53.22392         50.12958
 [42,] -0.1241500914 -0.0622959319 -0.4302237470  0.2545895225 -0.1546266473 -2.295536e-02         30.10053         43.07150         46.00389
 [43,] -0.0304728565  0.0150540387 -0.4272636688  0.3799786262 -0.2504133820  3.598213e-03         32.20702         38.96568         48.75509
 [44,]  0.0046476141  0.0189390063 -0.6875703044  0.7429284322 -0.0644385649 -9.028625e-02         52.65970         44.28337         46.71532
 [45,] -0.3579890282 -0.0955061886  0.0696181450 -0.4005933839 -0.3548617310 -2.548614e-02         43.65336         44.28767         49.83287
 [46,] -0.1756551677 -0.0167001323 -0.2630372353  0.0915752021 -0.2054831271 -5.999373e-02         29.41408         48.02414         36.65349
 [47,] -0.0612979313 -0.0621149454 -0.3465378774  0.1977709989 -0.1464372339 -2.507138e-01         38.19915         49.43899         42.93234
 [48,] -0.1865357259  0.0263383705 -0.5755640243  0.4234081887 -0.2075743291 -5.560580e-02         36.27078         55.79456         41.50528
 [49,] -0.3118272668 -0.1813255156 -0.6564010788  0.2414457376 -0.1942335906 -8.509321e-02         40.23796         42.60342         43.15527
 [50,] -0.2210221252 -0.2720305222 -0.5769369357  0.0797997891 -0.1682532225  4.504092e-02         32.99666         48.75765         55.23467
 [51,] -0.2360513869 -0.0982727490 -0.5270331440  0.1895433614 -0.1755801624  1.522254e-02         38.84551         59.01556         50.33298
 [52,]  0.0142013714 -0.2055146420 -0.6389579942  0.6346076609 -0.3612961616  6.133656e-02         28.27670         33.47561         31.06690
 [53,] -0.2179808434 -0.0565881088 -0.5339833420  0.2543603151 -0.2338171394  2.588255e-02         46.09235         38.39696         34.03392
 [54,]  0.2786806326 -0.0861629224 -0.8379087612  1.0029942286 -0.0962954172 -1.922852e-01         38.18569         57.13154         42.98366
 [55,] -0.2225115164 -0.1020458187 -0.2015811676 -0.0915673719 -0.2156852840 -4.966091e-02         40.64347         50.71592         49.81654
 [56,] -0.0327510112  0.0278168511 -0.3591724895  0.3418392964 -0.1762766885 -1.034004e-01         31.78011         44.78306         43.36967
 [57,]  0.0280751933  0.0007470421 -0.2416958422  0.3583944078 -0.3052199551 -8.536015e-02         28.01461         35.67933         38.39910
 [58,]  0.1556522287 -0.1531529293 -0.2592989249  0.2959053431 -0.1765317837 -1.016703e-01         39.17860         35.62360         44.66338
 [59,] -0.0415632451 -0.1515686991 -0.7854883960  0.6431875532 -0.2390315705 -1.411041e-01         30.63140         28.43924         39.13242
 [60,]  0.1681219676 -0.1147162611 -0.7753540790  0.9910520950 -0.0211310052 -6.699654e-02         37.39151         45.16598         45.09578
 [61,] -0.0844811590 -0.1847675459 -0.7364589007  0.5982860281 -0.4525108104  2.663587e-02         33.21505         46.06498         45.50060
 [62,] -0.0472554674 -0.0518996610 -0.8261323261  0.7726238281 -0.3679081704  1.672815e-01         35.61988         29.60584         50.50611
 [63,] -0.1182277622 -0.0601843791 -0.2038236067  0.0127510244 -0.2630565379 -6.327920e-02         42.06068         50.25907         56.40004
 [64,]  0.1123925029  0.1307240465 -0.3519646891  0.5453797161 -0.2047217161 -4.185075e-02         46.89761         45.39948         61.13883
 [65,]  0.1760814889 -0.1682405610 -1.2892999848  1.3005348282 -0.2737633028 -8.468382e-02         39.58527         44.67085         49.22140
 [66,] -0.2408982427 -0.0753988868 -0.6976383094  0.3318372223 -0.0309442083 -3.110948e-02         36.39716         45.22752         48.69486
 [67,] -0.1557846452 -0.1848302768 -0.1240450940 -0.1029359797 -0.2247619460 -1.725409e-01         31.53269         56.49274         50.71737
 [68,] -0.1753109840 -0.0321367101  0.1815165631 -0.2338373769 -0.2086698413 -1.054467e-01         44.82033         52.34828         60.16484
 [69,] -0.1992627866 -0.2317668992 -0.4093912461  0.0332740662 -0.1868179813 -2.697487e-01         46.91495         51.61297         42.71168
 [70,] -0.4325973723 -0.1695720188 -0.0263253411 -0.4626951180 -0.2248665191  2.492701e-02         33.84334         51.80659         44.56012
 [71,] -0.2917493214 -0.1875413409 -0.0905719206 -0.2520588830 -0.2340408230 -4.938189e-02         32.24926         41.28713         39.59914
 [72,] -0.0444720419 -0.0222211845 -0.2690001129  0.1182453990 -0.0712558691 -1.291762e-01         34.27451         35.86993         34.93009
 [73,] -0.1602468340 -0.0001196086 -0.2873050298  0.0859492852 -0.1736593013  3.661056e-03         45.88302         55.55111         45.51930
 [74,] -0.0973464126 -0.1341848012  0.0270190049 -0.1563207790 -0.0709313268 -1.058779e-01         44.01666         50.53532         53.04588
 [75,]  0.0781155821  0.0190604904 -0.9121104227  0.9785067296 -0.0256302618 -2.413852e-01         40.55251         39.38770         50.80348
 [76,]  0.0003749139 -0.1095114609 -0.3119160181  0.2992093000 -0.3390987645  5.412545e-02         27.03149         33.18049         37.62698
       mulogsummer[2,2]  sd.index sigmalogsummer t.sd.index
  [1,]         60.08505 0.9133821      10.350648  1.8922709
  [2,]         62.99505 0.9316789      10.102323  1.6365011
  [3,]         69.75245 0.9936675      10.610280  0.5126093
  [4,]         62.54944 0.9469802       9.877457  1.9650849
  [5,]         49.18362 0.9079676       8.514674  1.5065874
  [6,]         59.86912 0.9776478       9.498002  0.9126821
  [7,]         51.17808 1.0160740       8.940146  1.1307375
  [8,]         40.56045 0.8863880       7.094868  1.4229207
  [9,]         40.63547 0.9984986       8.605412  0.3485726
 [10,]         47.41022 0.9432530       8.744138  1.0838537
 [11,]         49.39619 0.8661325       9.000819  1.5648184
 [12,]         39.92947 0.9669183       7.924030  1.2953733
 [13,]         53.44852 0.9081792       9.781834  1.6663061
 [14,]         53.69664 0.9788058      10.359530  1.5973436
 [15,]         57.72612 0.9714001      10.648585  0.6415938
 [16,]         71.51079 0.9377592      10.513498  0.7863992
 [17,]         54.99901 0.9259177      10.507033  0.3979079
 [18,]         53.48642 1.0505063       8.681475  1.2646234
 [19,]         59.55004 0.9166488      10.512267  0.8839993
 [20,]         55.40715 0.9561389      10.626260  0.1085860
 [21,]         57.02725 0.9473584      10.700961  0.7440969
 [22,]         63.84599 0.9168447      10.610490  0.1836720
 [23,]         63.29833 0.9844197      10.501059  1.2507897
 [24,]         44.14523 0.9581058       8.333133  1.7133330
 [25,]         49.72635 0.9247882      10.243996  1.7000939
 [26,]         57.83493 0.9647535      10.740864  0.9645288
 [27,]         44.06413 1.0088056      10.090021  0.6405937
 [28,]         41.60761 0.9282298       8.120121  1.6072235
 [29,]         47.37439 0.9683514       8.605039  1.4966894
 [30,]         39.15005 0.9863182       8.429393  1.4153669
 [31,]         66.04120 0.9529018      10.551445  1.0839118
 [32,]         41.05006 0.9882657       7.930159  0.5728043
 [33,]         59.68141 0.9741149       9.686536  1.0750222
 [34,]         61.27700 0.9646423       9.328269  1.8654181
 [35,]         35.77192 0.9094602       6.904588  0.7265868
 [36,]         30.62643 0.9147726       5.523591  1.7840968
 [37,]         49.16100 0.9988978       7.930071  0.2314232
 [38,]         43.76572 0.9526256       8.673613  1.9164982
 [39,]         60.29627 0.8943209      10.057173  1.6371681
 [40,]         55.21267 0.9507380      10.109163  1.6170402
 [41,]         67.17013 0.8728607      10.115947  1.9273667
 [42,]         58.43178 0.8927757       9.337108  0.7671108
 [43,]         72.62177 0.9468196      10.016480  0.9693968
 [44,]         66.19963 0.9105921      10.416101  0.4207300
 [45,]         53.72172 0.8982539      10.019707  1.7059944
 [46,]         51.46005 0.9607391       9.021928  0.6339533
 [47,]         63.16857 0.9567077       9.320960  0.2682140
 [48,]         59.46410 0.8950819       9.574053  1.1052059
 [49,]         50.35178 0.9276265       9.446422  1.2978652
 [50,]         61.87663 0.9029895      10.452395  0.9674777
 [51,]         74.34185 0.9020837      10.676192  0.4710813
 [52,]         40.05540 0.9718860       7.383263  1.4825541
 [53,]         58.04976 0.9754830       9.988565  0.4053023
 [54,]         50.97156 0.9485687      10.274035  1.1241448
 [55,]         70.42207 0.9427710      10.710288  1.9360010
 [56,]         50.73675 0.9294694       8.871752  1.1608132
 [57,]         47.47057 0.9106722       8.127007  1.1875591
 [58,]         64.25796 0.9572317      10.149316  1.0422574
 [59,]         39.22939 0.9953930       7.053088  0.6711444
 [60,]         65.37898 0.9188237       9.964075  1.6042617
 [61,]         61.96351 0.9772091       9.687441  1.1943083
 [62,]         65.90884 0.9773490      10.008542  0.8384888
 [63,]         75.11866 0.9067030      10.370980  1.1330419
 [64,]         64.34249 0.9449757      10.202238  0.7475073
 [65,]         58.54081 1.0012505      10.744231  0.4460412
 [66,]         67.65919 1.0154542      10.505224  1.7546272
 [67,]         48.17318 0.9134563       9.544482  1.9031807
 [68,]         63.35048 0.9879495      10.332545  0.9930075
 [69,]         68.47061 0.9273763      10.561953  1.4267719
 [70,]         68.64267 0.9315285       9.956614  0.4701517
 [71,]         71.98658 0.9770373      10.652162  1.5776940
 [72,]         44.22476 0.9206552       8.004756  1.5865436
 [73,]         57.72508 1.0153989      10.526649  0.4996919
 [74,]         63.02613 0.8779037       9.904137  0.5297473
 [75,]         60.10063 0.8613424      10.731915  1.1899314
 [76,]         47.55587 0.9365481       7.890934  1.5092499
 [ reached 'max' / getOption("max.print") -- omitted 324 rows ]

attr(,"class")
[1] "mcmc.list"
