YEAR,PROJECT,SPECIES,DATE,E1_WT,E1_VOL,E2_WT,E2_VOL
1990-91,COPA,GEPE,11/9/1990,136,165.2714496,135,117.4952724
1990-91,COPA,GEPE,11/9/1990,137,117.5050092,132,121.8852291
1990-91,COPA,GEPE,11/9/1990,123,113.75616,90,80.9711104
1990-91,COPA,GEPE,11/9/1990,116,97.9024768,114,101.0712453
1990-91,COPA,GEPE,11/9/1990,107,92.46336,102,97.72345958
1990-91,COPA,GEPE,11/9/1990,122,108.5407232,120,109.6082473
1990-91,COPA,GEPE,11/26/1990,110,99.93729946,107,100.9789952
1990-91,COPA,GEPE,11/9/1990,120,113.6798761,117,108.8589988
1990-91,COPA,GEPE,11/21/1990,110,102.1953024,110,98.65856
1990-91,COPA,GEPE,11/9/1990,116,105.7597317,115,103.4027008
1990-91,COPA,GEPE,11/9/1990,109,101.0778394,107,97.4457216
1990-91,COPA,GEPE,11/9/1990,120,111.7228739,119,109.370368
1990-91,COPA,GEPE,11/9/1990,118,113.0136356,117,109.4359956
1990-91,COPA,GEPE,11/21/1990,140,129.1662029,137,123.3835868
1990-91,COPA,GEPE,11/26/1990,122,109.4028554,118,106.6139648
1990-91,COPA,GEPE,11/9/1990,NA,NA,120,109.5668777
1990-91,COPA,GEPE,11/26/1990,121,110.089044,114,109.03552
1990-91,COPA,GEPE,11/9/1990,116,106.463232,115,104.0286966
1990-91,COPA,GEPE,11/9/1990,121,112.0696812,118,109.1248128
1990-91,COPA,GEPE,11/9/1990,129,122.5728,129,124.23168
1990-91,COPA,GEPE,11/9/1990,118,111.8451046,NA,NA
1990-91,COPA,GEPE,11/9/1990,120,108.0162918,112,104.087808
1991-92,COPA,GEPE,11/18/1991,122,109.7653248,119,107.33184
1991-92,COPA,GEPE,11/18/1991,130,118.6028913,129,116.6567875
1991-92,COPA,GEPE,11/18/1991,124,111.9296102,119,107.1562061
1991-92,COPA,GEPE,11/18/1991,121,106.5415926,121,108.689728
1991-92,COPA,GEPE,11/18/1991,135,120.2488586,134,122.611433
1991-92,COPA,GEPE,11/18/1991,122,107.241984,121,108.3471258
1991-92,COPA,GEPE,11/18/1991,116,107.1446605,111,100.6921129
1991-92,COPA,GEPE,11/18/1991,118,109.7636142,116,107.79648
1991-92,COPA,GEPE,11/18/1991,123,110.788608,118,106.8815831
1991-92,COPA,GEPE,11/18/1991,125,114.9174907,121,110.7728077
1991-92,COPA,GEPE,11/18/1991,125,115.8576123,123,111.591424
1991-92,COPA,GEPE,11/18/1991,120,109.3173985,119,107.7379072
1991-92,COPA,GEPE,11/18/1991,126,112.8272323,125,115.6241715
1991-92,COPA,GEPE,11/18/1991,128,115.742101,124,113.0818268
1991-92,COPA,GEPE,11/18/1991,141,127.788864,140,126.157824
1991-92,COPA,GEPE,11/18/1991,137,121.316886,131,116.5458632
1991-92,COPA,GEPE,11/18/1991,117,105.4363075,117,103.4980536
1991-92,COPA,GEPE,11/18/1991,133,117.4654976,131,117.1175921
1991-92,COPA,GEPE,11/18/1991,119,107.48672,117,105.374442
1991-92,COPA,GEPE,11/18/1991,124,114.8025242,123,113.8936489
1991-92,COPA,GEPE,11/18/1991,125,114.5632481,123,112.59776
1991-92,COPA,GEPE,11/18/1991,132,119.0807188,130,115.8508708
1991-92,COPA,GEPE,11/18/1991,125,113.5181824,124,114.3235236
1991-92,COPA,GEPE,11/18/1991,121,108.7675776,120,109.9972736
1991-92,COPA,GEPE,11/18/1991,130,120.0248212,114,104.0331203
1991-92,COPA,GEPE,11/19/1991,106,98.47916698,100,92.23822643
1991-92,COPA,GEPE,11/19/1991,113,102.1181952,103,102.5639055
1991-92,COPA,GEPE,11/19/1991,105,95.7846528,104,94.33556582
1991-92,COPA,GEPE,11/19/1991,113,102.6726953,111,106.2451528
1991-92,COPA,GEPE,11/19/1991,138,122.611433,115,106.3320515
1991-92,COPA,GEPE,11/19/1991,118,105.5843072,118,107.3821824
1991-92,COPA,GEPE,11/19/1991,135,126.0812022,100,91.888128
1991-92,COPA,GEPE,11/19/1991,123,110.6099896,121,109.0127544
1991-92,COPA,GEPE,11/19/1991,118,106.461012,116,103.9300992
1991-92,COPA,GEPE,11/19/1991,118,103.8843904,115,100.6182144
1991-92,COPA,GEPE,11/19/1991,124,111.2851446,118,103.8843904
1991-92,COPA,GEPE,11/19/1991,138,125.3858703,134,119.6661473
1991-92,COPA,GEPE,11/19/1991,117,103.45984,117,104.1541427
1991-92,COPA,GEPE,11/19/1991,119,108.7467663,106,93.21486131
1991-92,COPA,GEPE,11/19/1991,127,113.2794179,111,98.4532055
1991-92,COPA,GEPE,11/19/1991,122,109.3514691,116,104.85376
1991-92,COPA,GEPE,11/19/1991,118,106.8918528,111,100.4694405
1991-92,COPA,GEPE,11/19/1991,116,101.4464,112,99.82354637
1991-92,COPA,GEPE,11/19/1991,123,110.3789491,121,107.6734531
1991-92,COPA,GEPE,11/19/1991,128,113.07904,114,102.8095672
1991-92,COPA,GEPE,11/19/1991,113,100.60877,108,97.6416768
1991-92,COPA,GEPE,11/19/1991,133,121.3727232,126,112.5173719
1991-92,COPA,GEPE,11/19/1991,128,113.948928,117,105.2844646
1991-92,COPA,GEPE,11/19/1991,119,108.9667676,117,106.2448681
1991-92,COPA,GEPE,11/19/1991,113,100.20736,111,98.9853696
1992-93,COPA,GEPE,12/3/1992,NA,109.69344,NA,108.3339868
1992-93,COPA,GEPE,12/3/1992,NA,114.8316549,NA,115.535338
1992-93,COPA,GEPE,12/3/1992,NA,111.987479,NA,113.0284155
1992-93,COPA,GEPE,12/3/1992,NA,110.1229056,NA,113.7489203
1992-93,COPA,GEPE,12/3/1992,NA,106.4065802,NA,105.2745953
1992-93,COPA,GEPE,12/3/1992,NA,98.90773402,NA,100.9903642
1992-93,COPA,GEPE,12/3/1992,NA,115.1713935,NA,113.0113454
1992-93,COPA,GEPE,12/3/1992,NA,114.8025242,NA,113.1984896
1992-93,COPA,GEPE,12/3/1992,NA,101.6278548,NA,121.8381087
1992-93,COPA,GEPE,12/3/1992,NA,108.3053261,NA,113.3556659
1992-93,COPA,GEPE,12/3/1992,NA,109.2199101,NA,116.6610816
1992-93,COPA,GEPE,12/3/1992,NA,111.2071004,NA,112.4737321
1992-93,COPA,GEPE,12/3/1992,NA,107.6960906,NA,111.4196562
1992-93,COPA,GEPE,12/3/1992,NA,102.9273498,NA,105.3294592
1992-93,COPA,GEPE,12/3/1992,NA,103.5135713,NA,106.12241
1992-93,COPA,GEPE,12/3/1992,NA,105.5513605,NA,109.6798372
1992-93,COPA,GEPE,12/3/1992,NA,104.6997893,NA,113.0136356
1992-93,COPA,GEPE,12/3/1992,NA,100.0739174,NA,104.9536184
1992-93,COPA,GEPE,12/3/1992,NA,111.3520891,NA,119.2225526
1992-93,COPA,GEPE,12/3/1992,NA,109.5166525,NA,110.9246607
1992-93,COPA,GEPE,12/3/1992,NA,106.0007388,NA,104.3258004
1992-93,COPA,GEPE,12/3/1992,NA,114.2474179,NA,110.9415404
1992-93,COPA,GEPE,12/3/1992,NA,114.6617856,NA,122.2344704
1992-93,COPA,GEPE,12/3/1992,NA,105.0963476,NA,104.8972861
1992-93,COPA,GEPE,12/3/1992,NA,122.3210004,NA,122.3030016
1992-93,COPA,GEPE,12/3/1992,NA,115.6876462,NA,120.4358451
1992-93,COPA,GEPE,12/3/1992,NA,112.815104,NA,103.657474
1992-93,COPA,GEPE,12/3/1992,NA,104.7797924,NA,100.6276608
1992-93,COPA,GEPE,12/3/1992,NA,102.5561062,NA,95.52626842
1992-93,COPA,GEPE,12/3/1992,NA,120.494401,NA,122.4350136
1992-93,COPA,GEPE,12/3/1992,NA,106.1893832,NA,108.8219105
1992-93,COPA,GEPE,12/3/1992,NA,107.9934336,NA,115.6558602
1992-93,COPA,GEPE,12/3/1992,NA,121.9057556,NA,119.7720438
1992-93,COPA,GEPE,12/3/1992,NA,109.0421637,NA,107.44798
1992-93,COPA,GEPE,12/3/1992,NA,106.7135114,NA,112.23264
1992-93,COPA,GEPE,12/3/1992,NA,105.7535698,NA,113.302398
1992-93,COPA,GEPE,12/3/1992,NA,111.1846349,NA,115.4200453
1992-93,COPA,GEPE,12/3/1992,NA,112.2282168,NA,110.1936389
1992-93,COPA,GEPE,12/3/1992,NA,110.7773937,NA,112.9413519
1992-93,COPA,GEPE,12/3/1992,NA,109.3015941,NA,109.435094
1992-93,COPA,GEPE,12/3/1992,NA,109.6436961,NA,112.2937713
1992-93,COPA,GEPE,12/3/1992,NA,108.8589988,NA,114.7129242
1992-93,COPA,GEPE,12/3/1992,NA,103.8662154,NA,115.5111322
1992-93,COPA,GEPE,12/3/1992,NA,106.4914698,NA,113.3158728
1992-93,COPA,GEPE,12/3/1992,NA,119.0912983,NA,115.7969254
1992-93,COPA,GEPE,12/3/1992,NA,116.3154191,NA,116.0224543
1992-93,COPA,GEPE,12/3/1992,NA,101.4787277,NA,110.7728077
1992-93,COPA,GEPE,12/3/1992,NA,105.0963476,NA,111.1065984
1992-93,COPA,GEPE,12/3/1992,NA,112.6181376,NA,115.0168315
1992-93,COPA,GEPE,12/3/1992,NA,115.7550817,NA,112.6797696
1993-94,COPA,GEPE,11/1/1993,106,97.45389056,100,91.79876966
1993-94,COPA,GEPE,11/1/1993,116,106.1893832,109,99.20246886
1993-94,COPA,GEPE,11/1/1993,134,124.435543,126,114.4073779
1993-94,COPA,GEPE,11/1/1993,146,133.1136415,145,132.9238149
1993-94,COPA,GEPE,11/1/1993,120,110.5400863,119,107.577344
1993-94,COPA,GEPE,11/1/1993,113,107.5942185,113,105.6738816
1993-94,COPA,GEPE,11/1/1993,127,115.7971231,123,113.0102292
1993-94,COPA,GEPE,11/1/1993,136,122.6126684,135,122.611433
1993-94,COPA,GEPE,11/1/1993,130,121.1392625,130,120.4815872
1993-94,COPA,GEPE,11/1/1993,132,121.6021248,126,114.3729807
1993-94,COPA,GEPE,11/1/1993,129,117.9155067,124,111.958592
1993-94,COPA,GEPE,11/1/1993,137,125.5522632,129,117.0720481
1993-94,COPA,GEPE,11/4/1993,128,118.0591718,123,113.052161
1993-94,COPA,GEPE,11/4/1993,136,127.4730906,132,123.9806771
1993-94,COPA,GEPE,11/4/1993,128,116.9353185,121,112.3459036
1993-94,COPA,GEPE,11/4/1993,124,114.1147607,119,107.3379139
1993-94,COPA,GEPE,11/4/1993,151,134.73792,140,124.2656558
1993-94,COPA,GEPE,11/4/1993,137,124.0916705,137,125.3026432
1993-94,COPA,GEPE,11/4/1993,140,126.7746079,130,119.5170207
1993-94,COPA,GEPE,11/4/1993,132,118.4989184,128,114.09472
1993-94,COPA,GEPE,11/4/1993,135,119.4994944,134,115.398656
1993-94,COPA,GEPE,11/4/1993,140,128.2187674,136,126.1848576
1993-94,COPA,GEPE,11/4/1993,142,127.4329006,140,125.0679849
1993-94,COPA,GEPE,11/4/1993,128,116.7002173,124,112.9508352
1993-94,COPA,GEPE,11/4/1993,125,113.052161,118,104.4987597
1993-94,COPA,GEPE,11/4/1993,134,121.6259968,127,114.3144991
1993-94,COPA,GEPE,11/4/1993,120,110.0589445,112,101.131072
1993-94,COPA,GEPE,11/4/1993,136,120.3755904,130,118.2770012
1993-94,COPA,GEPE,11/4/1993,123,109.5933363,116,102.5561062
1993-94,COPA,GEPE,11/4/1993,122,110.1229056,121,113.5420416
1993-94,COPA,GEPE,11/4/1993,124,111.5069092,117,106.3989084
1993-94,COPA,GEPE,11/4/1993,148,135.9024998,144,131.42016
1993-94,COPA,GEPE,11/4/1993,131,120.5202125,130,119.6909553
1993-94,COPA,GEPE,11/4/1993,130,120.3445115,128,119.1054459
1993-94,COPA,GEPE,11/4/1993,139,126.5999872,130,117.7653002
1993-94,COPA,GEPE,11/4/1993,129,117.1688003,124,113.302398
1993-94,COPA,GEPE,11/4/1993,124,112.3552563,116,107.1934822
1993-94,COPA,GEPE,11/4/1993,130,117.2627456,124,111.535145
1993-94,COPA,GEPE,11/4/1993,126,114.7499725,118,110.1580923
1993-94,COPA,GEPE,11/4/1993,120,107.44798,117,106.679124
1993-94,COPA,GEPE,11/4/1993,120,107.0620672,118,106.4705306
1993-94,COPA,GEPE,11/4/1993,112,106.4065802,106,100.1057505
1993-94,COPA,GEPE,11/4/1993,123,111.9116943,120,107.5428956
1993-94,COPA,GEPE,11/4/1993,121,109.985792,117,104.8130417
1993-94,COPA,GEPE,11/4/1993,125,114.4479744,116,107.957846
1993-94,COPA,GEPE,11/4/1993,130,117.1704709,122,111.09453
1993-94,COPA,GEPE,11/4/1993,148,137.7114982,136,126.0773376
1993-94,COPA,GEPE,11/4/1993,122,108.2195968,118,105.7597317
1993-94,COPA,GEPE,11/4/1993,124,112.2140897,118,107.411605
1993-94,COPA,GEPE,11/4/1993,130,113.6462397,126,112.775808
1994-95,COPA,GEPE,11/27/1994,120,111.8292214,119,112.8750653
1994-95,COPA,GEPE,11/27/1994,109,98.2033367,108,101.2248576
1994-95,COPA,GEPE,11/27/1994,118,110.0589445,113,110.2835866
1994-95,COPA,GEPE,11/27/1994,117,111.5602703,112,109.1862856
1994-95,COPA,GEPE,11/27/1994,118,114.4331244,115,111.3945047
1994-95,COPA,GEPE,11/27/1994,122,114.3784238,120,113.0364928
1994-95,COPA,GEPE,11/27/1994,105,105.0799493,104,99.27036518
1994-95,COPA,GEPE,11/27/1994,122,115.1328911,121,113.0113454
1994-95,COPA,GEPE,11/27/1994,129,121.537729,126,119.8070876
1994-95,COPA,GEPE,11/27/1994,122,119.5567514,118,112.8863954
1994-95,COPA,GEPE,11/27/1994,99,103.3389773,98,97.3134377
1994-95,COPA,GEPE,11/27/1994,139,131.4479493,121,118.2890972
1994-95,COPA,GEPE,11/27/1994,116,109.2509891,114,110.0813092
1994-95,COPA,GEPE,11/27/1994,110,106.1322752,101,109.8949222
1994-95,COPA,GEPE,11/27/1994,114,108.2701435,111,111.726036
1994-95,COPA,GEPE,11/27/1994,109,106.8735017,109,104.5915709
1994-95,COPA,GEPE,11/27/1994,105,114.4721572,104,108.4084695
1994-95,COPA,GEPE,11/27/1994,106,100.416638,103,98.96397517
1994-95,COPA,GEPE,11/27/1994,121,115.2071142,118,110.6510464
1994-95,COPA,GEPE,11/27/1994,128,121.0368614,126,114.2414444
1994-95,COPA,GEPE,11/27/1994,110,107.5134628,101,100.6223954
1994-95,COPA,GEPE,11/27/1994,130,125.3874954,130,124.0119808
1994-95,COPA,GEPE,11/27/1994,121,112.0575672,118,118.7093996
1994-95,COPA,GEPE,11/27/1994,111,105.7017242,110,109.2733558
1994-95,COPA,GEPE,11/27/1994,108,101.2738422,103,95.640832
1994-95,COPA,GEPE,11/27/1994,114,112.9525371,112,110.8427914
1994-95,COPA,GEPE,11/27/1994,126,119.85024,123,118.5224269
1994-95,COPA,GEPE,11/27/1994,109,107.7230551,108,106.2273106
1994-95,COPA,GEPE,11/27/1994,114,108.123029,112,109.3821983
1994-95,COPA,GEPE,11/27/1994,115,106.5116575,112,103.1415552
1994-95,COPA,GEPE,11/27/1994,114,111.0234977,111,106.3977615
1994-95,COPA,GEPE,11/27/1994,107,105.0963476,106,105.3908367
1994-95,COPA,GEPE,11/27/1994,121,116.6195425,119,116.6105088
1994-95,COPA,GEPE,11/27/1994,127,119.789781,119,111.7863936
1994-95,COPA,GEPE,11/27/1994,115,107.5670487,108,99.95561626
1994-95,COPA,GEPE,11/27/1994,132,126.7653202,129,125.2161536
1994-95,COPA,GEPE,11/27/1994,111,104.9245056,107,100.3282371
1994-95,COPA,GEPE,11/27/1994,123,116.9988895,120,113.33939
1994-95,COPA,GEPE,11/27/1994,109,104.7797924,108,101.0633277
1994-95,COPA,GEPE,11/27/1994,128,123.3063752,118,113.7402363
1994-95,COPA,GEPE,11/27/1994,115,110.34257,113,109.8690627
1994-95,COPA,GEPE,11/27/1994,101,98.7728128,97,94.0588032
1994-95,COPA,GEPE,11/27/1994,119,108.88064,117,105.9975296
1994-95,COPA,GEPE,11/27/1994,118,113.1984896,110,106.5415926
1994-95,COPA,GEPE,11/27/1994,112,104.2596127,112,105.6747203
1994-95,COPA,GEPE,11/27/1994,110,103.6111887,105,101.131072
1994-95,COPA,GEPE,11/27/1994,116,109.506944,112,107.3809019
1994-95,COPA,GEPE,11/27/1994,113,111.4682624,110,104.7075963
1994-95,COPA,GEPE,11/27/1994,116,109.4791107,112,124.0505144
1994-95,COPA,GEPE,11/27/1994,118,111.726036,111,104.6136182
1995-96,COPA,GEPE,11/5/1995,134,123.927294,130,136.7249792
1995-96,COPA,GEPE,11/5/1995,128,115.2797184,126,114.9005696
1995-96,COPA,GEPE,11/5/1995,132,115.9125606,128,115.5538227
1995-96,COPA,GEPE,11/5/1995,112,102.1855334,108,95.86130688
1995-96,COPA,GEPE,11/5/1995,127,115.1104,122,111.3048192
1995-96,COPA,GEPE,11/5/1995,126,115.9153664,120,109.0224128
1995-96,COPA,GEPE,11/5/1995,128,113.6982139,116,102.3220915
1995-96,COPA,GEPE,11/5/1995,128,117.679104,122,112.775808
1995-96,COPA,GEPE,11/5/1995,114,103.5822367,108,97.82382182
1995-96,COPA,GEPE,11/5/1995,126,116.1114624,124,109.964247
1995-96,COPA,GEPE,11/5/1995,122,113.302398,120,109.8949222
1995-96,COPA,GEPE,11/5/1995,124,113.75616,122,110.8435067
1995-96,COPA,GEPE,11/5/1995,134,123.029545,126,117.2802765
1995-96,COPA,GEPE,11/5/1995,134,121.0121257,134,121.9436544
1995-96,COPA,GEPE,11/5/1995,128,115.8592896,128,117.8689536
1995-96,COPA,GEPE,11/5/1995,132,120.3627848,126,115.2797184
1995-96,COPA,GEPE,11/5/1995,114,103.1937254,110,109.1856
1995-96,COPA,GEPE,11/5/1995,140,129.2252774,130,118.639915
1995-96,COPA,GEPE,11/5/1995,130,116.4239396,120,105.5310162
1995-96,COPA,GEPE,11/5/1995,122,110.9991465,116,108.793385
1995-96,COPA,GEPE,11/5/1995,116,107.033492,113,102.8095672
1995-96,COPA,GEPE,11/5/1995,123,111.5813683,122,112.4899553
1995-96,COPA,GEPE,11/5/1995,122,110.2835866,120,108.0590336
1995-96,COPA,GEPE,11/5/1995,120,117.211136,118,106.4789453
1995-96,COPA,GEPE,11/5/1995,136,124.2176143,130,118.5018388
1995-96,COPA,GEPE,11/5/1995,130,120.1846948,124,111.4682624
1995-96,COPA,GEPE,11/5/1995,136,118.843392,128,113.0747904
1995-96,COPA,GEPE,11/5/1995,132,118.1885583,130,116.6114488
1995-96,COPA,GEPE,11/5/1995,128,110.7483034,122,120.9461018
1995-96,COPA,GEPE,11/5/1995,122,110.0813092,116,104.4777062
1995-96,COPA,GEPE,11/5/1995,124,114.0207616,114,103.1436841
1995-96,COPA,GEPE,11/5/1995,118,106.4789453,98,91.10121062
1995-96,COPA,GEPE,11/5/1995,136,125.670913,134,123.8036157
1995-96,COPA,GEPE,11/5/1995,124,112.9855058,120,112.1595884
1995-96,COPA,GEPE,11/5/1995,118,109.7344005,114,104.5256602
1995-96,COPA,GEPE,11/5/1995,116,105.7059717,112,106.5535212
1995-96,COPA,GEPE,11/5/1995,116,106.6139648,112,107.7151104
1995-96,COPA,GEPE,11/5/1995,128,108.1130025,124,117.0630144
1995-96,COPA,GEPE,11/5/1995,134,119.3175613,126,113.3028311
1995-96,COPA,GEPE,11/5/1995,128,114.4479744,120,110.4225731
1995-96,COPA,GEPE,11/5/1995,140,122.915498,132,120.56576
1995-96,COPA,GEPE,11/5/1995,128,120.2905375,126,112.3247718
1995-96,COPA,GEPE,11/5/1995,124,113.1150592,122,113.676288
1995-96,COPA,GEPE,11/5/1995,132,119.3259827,124,111.453249
1995-96,COPA,GEPE,11/5/1995,126,117.121024,124,113.2661376
1995-96,COPA,GEPE,11/5/1995,136,126.44352,134,123.2046858
1995-96,COPA,GEPE,11/5/1995,122,111.6697841,116,106.0126116
1995-96,COPA,GEPE,11/5/1995,128,116.6567875,119,107.33184
1995-96,COPA,GEPE,11/5/1995,122,99.53466624,115,99.01863731
1995-96,COPA,GEPE,11/5/1995,124,113.9841331,119,109.495296
1996-97,COPA,GEPE,11/20/1996,121,111.9575624,112,106.2448681
1996-97,COPA,GEPE,11/20/1996,129,101.9968512,128,125.507838
1996-97,COPA,GEPE,11/20/1996,120,117.6496,115,123.1790976
1996-97,COPA,GEPE,11/20/1996,111,107.1539569,104,97.790976
1996-97,COPA,GEPE,11/20/1996,118,109.506944,107,100.2553108
1996-97,COPA,GEPE,11/20/1996,116,119.0092744,115,113.33939
1996-97,COPA,GEPE,11/20/1996,110,108.3459456,108,106.5452498
1996-97,COPA,GEPE,11/20/1996,128,125.6321664,124,121.4565581
1996-97,COPA,GEPE,11/20/1996,113,108.6516818,107,100.5511429
1996-97,COPA,GEPE,11/20/1996,113,108.6516818,107,100.5511429
1996-97,COPA,GEPE,11/20/1996,123,115.6558602,119,113.0136356
1996-97,COPA,GEPE,11/20/1996,111,106.679124,107,104.5552435
1996-97,COPA,GEPE,11/20/1996,129,120.0735212,127,118.1502013
1996-97,COPA,GEPE,11/20/1996,113,104.6215148,112,105.1570371
1996-97,COPA,GEPE,11/20/1996,89,86.78186598,85,83.8390784
1996-97,COPA,GEPE,11/20/1996,114,108.9667676,109,107.7940224
1996-97,COPA,GEPE,11/20/1996,120,113.8485248,119,111.8451046
1996-97,COPA,GEPE,11/20/1996,127,117.1704709,122,113.75616
1996-97,COPA,GEPE,11/20/1996,120,117.98816,112,107.1291433
1996-97,COPA,GEPE,11/20/1996,126,127.9969526,125,121.7673216
1996-97,COPA,GEPE,11/20/1996,112,103.8191862,105,99.0019968
1996-97,COPA,GEPE,11/20/1996,115,110.7728077,109,105.5530414
1996-97,COPA,GEPE,11/20/1996,117,111.591424,117,110.355927
1996-97,COPA,GEPE,11/20/1996,123,118.9379277,120,114.6538988
1996-97,COPA,GEPE,11/20/1996,127,120.9633014,122,116.5458632
1996-97,COPA,GEPE,11/20/1996,111,105.5366185,108,100.9374659
1996-97,COPA,GEPE,11/20/1996,115,108.2701435,109,107.6073984
1996-97,COPA,GEPE,11/20/1996,134,124.8305541,130,123.7304724
1996-97,COPA,GEPE,11/20/1996,129,122.5373435,122,115.9225999
1996-97,COPA,GEPE,11/20/1996,119,112.8473231,117,112.7133532
1996-97,COPA,GEPE,11/20/1996,123,115.2594801,116,108.1764357
1996-97,COPA,GEPE,11/20/1996,127,98.31190579,120,118.6082324
1996-97,COPA,GEPE,11/20/1996,123,113.3608305,120,112.4047176
1996-97,COPA,GEPE,11/20/1996,117,109.6082473,110,104.9385805
1996-97,COPA,GEPE,11/20/1996,130,123.3063752,122,120.1972101
1996-97,COPA,GEPE,11/20/1996,126,120.6708204,122,117.14176
1996-97,COPA,GEPE,11/20/1996,129,111.345772,121,113.3158728
1996-97,COPA,GEPE,11/20/1996,130,124.7091098,128,117.698069
1996-97,COPA,GEPE,11/20/1996,117,106.9950689,114,111.453696
1996-97,COPA,GEPE,11/20/1996,134,127.3720228,130,123.1567258
1996-97,COPA,GEPE,11/20/1996,114,116.0207401,109,118.1035745
1996-97,COPA,GEPE,11/20/1996,129,121.5003561,128,122.4090911
1996-97,COPA,GEPE,11/20/1996,123,116.5955226,122,115.5716413
1996-97,COPA,GEPE,11/20/1996,155,109.6798372,124,116.8700867
1996-97,COPA,GEPE,11/20/1996,118,117.982208,116,113.6813676
1996-97,COPA,GEPE,11/20/1996,116,111.2976978,115,111.2195758
1996-97,COPA,GEPE,11/20/1996,128,124.2305587,127,124.5296722
1996-97,COPA,GEPE,11/20/1996,130,121.0085914,127,118.4365609
1996-97,COPA,GEPE,11/20/1996,122,120.3179817,120,119.3175613
1996-97,COPA,GEPE,11/20/1996,116,110.5400863,112,112.953132
1996-97,COPA,GEPE,11/20/1996,117,112.9072722,106,102.0737935
1996-97,COPA,GEPE,11/20/1996,121,111.9575624,112,106.2448681
1996-97,COPA,GEPE,11/20/1996,129,101.9968512,128,125.507838
1996-97,COPA,GEPE,11/20/1996,120,117.6496,115,123.1790976
1996-97,COPA,GEPE,11/20/1996,111,107.1539569,104,97.790976
1996-97,COPA,GEPE,11/20/1996,118,109.506944,107,100.2553108
1996-97,COPA,GEPE,11/20/1996,116,119.0092744,115,113.33939
1996-97,COPA,GEPE,11/20/1996,110,108.3459456,108,106.5452498
1996-97,COPA,GEPE,11/20/1996,128,125.6321664,124,121.4565581
1996-97,COPA,GEPE,11/20/1996,113,108.6516818,107,100.5511429
1996-97,COPA,GEPE,11/20/1996,113,108.6516818,107,100.5511429
1996-97,COPA,GEPE,11/20/1996,123,115.6558602,119,113.0136356
1996-97,COPA,GEPE,11/20/1996,111,106.679124,107,104.5552435
1996-97,COPA,GEPE,11/20/1996,129,120.0735212,127,118.1502013
1996-97,COPA,GEPE,11/20/1996,113,104.6215148,112,105.1570371
1996-97,COPA,GEPE,11/20/1996,89,86.78186598,85,83.8390784
1996-97,COPA,GEPE,11/20/1996,114,108.9667676,109,107.7940224
1996-97,COPA,GEPE,11/20/1996,120,113.8485248,119,111.8451046
1996-97,COPA,GEPE,11/20/1996,127,117.1704709,122,113.75616
1996-97,COPA,GEPE,11/20/1996,120,117.98816,112,107.1291433
1996-97,COPA,GEPE,11/20/1996,126,127.9969526,125,121.7673216
1996-97,COPA,GEPE,11/20/1996,112,103.8191862,105,99.0019968
1996-97,COPA,GEPE,11/20/1996,115,110.7728077,109,105.5530414
1996-97,COPA,GEPE,11/20/1996,117,111.591424,117,110.355927
1996-97,COPA,GEPE,11/20/1996,123,118.9379277,120,114.6538988
1996-97,COPA,GEPE,11/20/1996,127,120.9633014,122,116.5458632
1996-97,COPA,GEPE,11/20/1996,111,105.5366185,108,100.9374659
1996-97,COPA,GEPE,11/20/1996,115,108.2701435,109,107.6073984
1996-97,COPA,GEPE,11/20/1996,134,124.8305541,130,123.7304724
1996-97,COPA,GEPE,11/20/1996,129,122.5373435,122,115.9225999
1996-97,COPA,GEPE,11/20/1996,119,112.8473231,117,112.7133532
1996-97,COPA,GEPE,11/20/1996,123,115.2594801,116,108.1764357
1996-97,COPA,GEPE,11/20/1996,127,98.31190579,120,118.6082324
1996-97,COPA,GEPE,11/20/1996,123,113.3608305,120,112.4047176
1996-97,COPA,GEPE,11/20/1996,117,109.6082473,110,104.9385805
1996-97,COPA,GEPE,11/20/1996,130,123.3063752,122,120.1972101
1996-97,COPA,GEPE,11/20/1996,126,120.6708204,122,117.14176
1996-97,COPA,GEPE,11/20/1996,129,111.345772,121,113.3158728
1996-97,COPA,GEPE,11/20/1996,130,124.7091098,128,117.698069
1996-97,COPA,GEPE,11/20/1996,117,106.9950689,114,111.453696
1996-97,COPA,GEPE,11/20/1996,134,127.3720228,130,123.1567258
1996-97,COPA,GEPE,11/20/1996,114,116.0207401,109,118.1035745
1996-97,COPA,GEPE,11/20/1996,129,121.5003561,128,122.4090911
1996-97,COPA,GEPE,11/20/1996,123,116.5955226,122,115.5716413
1996-97,COPA,GEPE,11/20/1996,155,109.6798372,124,116.8700867
1996-97,COPA,GEPE,11/20/1996,118,117.982208,116,113.6813676
1996-97,COPA,GEPE,11/20/1996,116,111.2976978,115,111.2195758
1996-97,COPA,GEPE,11/20/1996,128,124.2305587,127,124.5296722
1996-97,COPA,GEPE,11/20/1996,130,121.0085914,127,118.4365609
1996-97,COPA,GEPE,11/20/1996,122,120.3179817,120,119.3175613
1996-97,COPA,GEPE,11/20/1996,116,110.5400863,112,112.953132
1996-97,COPA,GEPE,11/20/1996,117,112.9072722,106,102.0737935
1997-98,COPA,GEPE,11/20/1997,126,120.4240323,110,114.9470208
1997-98,COPA,GEPE,11/20/1997,128,119.5722363,125,120.4373422
1997-98,COPA,GEPE,11/20/1997,124,119.5323392,118,116.454359
1997-98,COPA,GEPE,11/20/1997,120,117.14176,107,115.6720099
