[[1]]
Markov Chain Monte Carlo (MCMC) output:
Start = 750025 
End = 875000 
Thinning interval = 25 
              beta[1]       beta[2]       beta[3]       beta[4]       beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1]
  [72,]  8.545232e-02 -3.983903e-02 -9.646469e-02  3.747888e-01 -2.125430e-01 -1.466364e-01         12.96761         13.19815
  [73,]  5.929341e-02  7.363906e-02 -2.396560e-01  4.014768e-01 -1.067221e-01 -5.008408e-02         13.06734         13.40659
  [74,] -8.915419e-03 -6.522979e-02 -3.312027e-01  3.583363e-01 -2.246967e-01 -1.197458e-01         13.18916         13.16576
  [75,] -5.759072e-02 -8.292083e-02  2.699348e-01 -2.599736e-01 -2.902908e-01  1.622182e-02         12.72125         13.45622
  [76,] -7.192932e-02  4.825796e-02  4.534046e-02 -7.565407e-02 -2.541165e-01 -1.304126e-01         13.03729         13.19815
        mulogsummer[1,2] mulogsummer[2,2]  sd.index sigmalogsummer t.sd.index
   [1,]         13.67104         14.09712 0.9198944      1.0200205 1.93447813
   [2,]         13.40170         13.93029 1.0099958      0.9117246 0.27421337
   [3,]         13.65369         13.80926 0.9054440      0.8326072 0.85551126
   [4,]         13.62946         13.85034 0.8912815      0.8278419 0.81987366
   [5,]         13.38532         13.78188 0.9920888      0.9656392 1.60740538
   [6,]         13.72385         13.85821 0.9144565      0.8746984 0.45055332
   [7,]         13.71541         14.08038 0.9507556      0.8395256 1.10544141
   [8,]         13.71700         13.61235 0.9632825      0.8633134 0.25877082
   [9,]         13.74157         14.04445 0.9573934      0.8505439 0.48692163
  [10,]         13.52664         13.98594 0.9173650      0.8357293 1.45220621
  [11,]         13.82029         13.95308 0.9682890      0.9399561 1.41076138
  [12,]         13.65584         13.80380 0.9158461      0.9095209 0.76273001
  [13,]         13.80106         14.08777 0.9844507      0.8689619 1.08911321
  [14,]         13.96620         14.07009 0.9129560      0.8838269 0.81081126
  [15,]         13.67623         14.07505 0.9316780      0.8953870 0.67650583
  [16,]         13.67344         14.13417 0.9579567      0.9112362 0.92006572
  [17,]         13.60654         13.67802 0.9837604      0.8080630 0.33803716
  [18,]         13.54593         14.00393 0.9356475      1.0622195 1.00329084
  [19,]         13.45191         13.86284 0.9321658      0.8659562 0.57016978
